"","IDseas","distLSW","CentXW","CentYW","TOTALarea_km2","FrgHW","PrW","WtHW","aHabW","DevelW","EmWetW","WoodyWetW","OpenWaterW","ConFrstW","DecidFrstW","MixFrstW","RegenFrstW","GrassW","disturbed2000W","deerharvSQMI2012W","deerharvSQMI2032W","deerharvSQMI2014W","harvestAVEW","CTIforSTAN50_wetpercentW","CTISTANWetmeantW","mean.nomigW","median.nomigW","max.nomigW","sd.nomigW","mean.migW","median.migW","max.migW","sd.migW","CutArea2010W","CutArea2011W","CutArea2012W","CutArea2013W","CutArea2014W","CutArea2015W","CutArea2016W","max.snow.date.jul","min.snow.date.jul","MooseID","Season","deathyear","sex","PT","death.age","RecentDisturb","AllDisturb","DeerHabLidWt_fall","DeerHabLidWt_fall.devel","DeerHabLidWt_fall.emwet","DeerHabLidWt_fall.woodywet","DeerHabLidWt_fall.openwater","DeerHabLidWt_fall.confrst","DeerHabLidWt_fall.decidfrst","DeerHabLidWt_fall.mixfrst","DeerHabLidWt_fall.regenfrst","DeerHabLidWt_fall.grass","DeerHabLidWt_spring","DeerHabLidWt_spring.devel","DeerHabLidWt_spring.emwet","DeerHabLidWt_spring.woodywet","DeerHabLidWt_spring.openwater","DeerHabLidWt_spring.confrst","DeerHabLidWt_spring.decidfrst","DeerHabLidWt_spring.mixfrst","DeerHabLidWt_spring.regenfrst","DeerHabLidWt_spring.grass","DeerHabLidWt_summer","DeerHabLidWt_summer.devel","DeerHabLidWt_summer.emwet","DeerHabLidWt_summer.woodywet","DeerHabLidWt_summer.openwater","DeerHabLidWt_summer.confrst","DeerHabLidWt_summer.decidfrst","DeerHabLidWt_summer.mixfrst","DeerHabLidWt_summer.regenfrst","DeerHabLidWt_summer.grass","DeerHabLidWt.springTOT","DeerHabLidWt.fallTOT","DeerHabLidWt.summerTOT","DeerHabLidWt.TOTAL"
"27","181_Summer",42227.8618204222,597619.267058236,5263834.39274366,59.8868731165359,0.108472736602931,0.39925578660605,0.450027477545676,0.0422439990059326,0.00875431876727835,0.158987653504379,0.283237577825143,0.00358079262828095,0.202738677264286,0.122811643600486,0.144751573919547,0.0512165075052989,0.0239212557458907,0.0147986145864467,0.876335,0.728595,0.388362,0.664430666666667,0.119417493089483,0.326246106701726,0.105167241396687,0.0623586875263539,0.925578680265192,0.225788782886123,0.407039116337623,0.506128300813713,1.61885418305156,0.413924672558164,0,0,0,0.00936219188060055,0,0,0,112,42.5,"181","Summer","2016","Male","No","pending",0.00936219188060055,0.0241608064670472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000290313177346468,0.000171314190575931,0.000507531466916486,0.000117752194435236,0.0024587444203357,0.00154824361894984,0.00280620913860736,0.00109898200828001,0.000988365846820978,0,0,0.00998745606226801,0.00998745606226801
"28","19_Fall",83437.3221538997,575392.244550729,5302682.06514126,41.0937067135354,0.339035088,0.090789474,0.506140351,0.064035088,0.013971072,0.40472277,0.005971948,0.008053912,0.009314048,0.024983563,0.456936226,0.076046461,0,0.0322793148880105,0.570777,0.566398,0.377871,0.505015333333333,0.0172035941266711,0.228910781927823,0.196361404662549,0.142024603306965,0.925554627185493,0.298000879335308,0.459997181579954,0.214727483131518,1.74651141860681,0.509941597846046,0,0.00186159891910657,0.00168638960907301,0.00201490706538594,0,0,0,120,41,"19","Fall","2014","Female","Yes","5",0.00556289559356552,0.037842210481576,NA,0.000519942794564911,0.000254261773984492,0.000747867607332232,0.000172807272835801,0.00424264105228667,0.00251926296998886,0.00390690753053738,0.00206235381805074,0.00186441301927098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0162904578388521,0,0.0162904578388521
"29","19_Spring",83216.2392839325,575757.333384934,5302771.84330384,40.3413153918352,0.60199241,0.036527514,0.327798861,0.033681214,0.000708592,0.019899616,0.20082669,0.010333629,0.002066726,0.090758784,0.01960437,0.60088574,0.054915855,0.0149430740037951,0.570777,0.566398,0.377871,0.505015333333333,0.0292884558606436,0.200672303979696,0.268852889241516,0.323959425788233,0.925545432101818,0.285725561578532,0.656870482907535,0.866844601253652,1.74651141860681,0.471447635966572,0,0,0,0.00236482125268796,0.000245405979052525,0.00374801858916583,0.000780837206076215,120,41,"19","Spring","2014","Female","Yes","5",0.00236482125268796,0.0173078952564831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80474041129829e-05,7.12624829948047e-06,7.2550361383716e-05,6.74568106109329e-06,0.000191001402168862,9.80410083174677e-05,0.000203325872521629,0.000105075746573092,8.89471665201795e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000800860890958504,0,0,0.000800860890958504
"30","19_Summer",81994.4703753249,575693.136580537,5300783.04442193,68.0044234851089,0.431917428,0.081513828,0.389837237,0.096731507,0.001389762,0.035240396,0.264882036,0.008140035,0.032924126,0.06905794,0.036961054,0.416068297,0.135336356,0.0330282530839634,0.570777,0.566398,0.377871,0.505015333333333,0.0278283312928096,0.217459954387791,0.258537004474576,0.241758406861437,0.925554627185493,0.32547842076171,0.55877997114952,0.730631632248799,1.74651141860681,0.503289809335684,0,0.00424825305758619,0.0017072418829552,0.00356006253112363,0.000145578765213234,0.00226308807740573,0.0025674800410334,120,41,"19","Summer","2014","Female","Yes","5",0.00951555747166502,0.0425438105556284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6087677716677e-05,2.71963996802468e-05,8.05714259756246e-05,1.86933477741729e-05,0.000390329579483307,0.000245786132029084,0.000445490155038266,0.000174465138224122,0.000156904647011918,0,0,0.00158552450293342,0.00158552450293342
"31","192_Fall",24737.0601933555,605218.671550412,5245890.13326838,38.7127967964899,0.336576326,0.183460737,0.47231874,0.007644197,0.011498926,0.297171729,0.000638829,0.125326674,0.113885824,0.408386085,0.036529415,0.006562518,0,0.00695249130938586,2.08261,1.41277,0.570225,1.35520166666667,0.0872872989139904,0.292696316710527,0.121047419841831,0.0837066176377068,0.925612671053065,0.211214176984276,0.459972123750839,0.65082441617502,1.53916527761386,0.487402650479934,0,0.00090667693642797,0,0,0,0,0,120,63,"192","Fall","2016","Female","Yes","12",0.00090667693642797,0.00785916824581383,NA,0.000427940226700937,0.000209270793513654,0.000615534317947141,0.000142229461175255,0.00349191640446821,0.00207348573298041,0.00321559008374533,0.00169742550461288,0.00153450983160301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0134079023567468,0,0.0134079023567468
"32","192_Spring",34274.3899704651,599875.812509274,5254338.34306104,16.188316438174,0.265339967,0.066334992,0.624654505,0.043670536,0.001384083,0.003875433,0.562214533,0.001937716,0.068788927,0.150726644,0.134117647,0.035432526,0.041522491,0,0.876335,0.728595,0.388362,0.664430666666667,0.0930103806228374,0.309433849117748,0.18808718435249,0.081309186016723,0.925571867949542,0.333836144614565,0.321497621860322,-0.00500833829930522,1.64190783157996,0.497227394595557,0.00211263475918671,0,0,0,0,0,0,120,63,"192","Spring","2016","Female","Yes","12",0.00211263475918671,0.00211263475918671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47846083880566e-05,1.39196027122658e-05,0.000141711622252379,1.31762459639414e-05,0.00037308040976766,0.000191502152035396,0.000397153628064323,0.000205243009438612,0.000173739276027318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00156431055464995,0,0,0.00156431055464995
"33","192_Summer",31662.9822493816,601383.130892894,5252095.56594887,28.8030582456811,0.327403246,0.245006242,0.417602996,0.009987516,0.005929625,0.000858235,0.338768823,0.123663884,0.157759226,0.319185457,0.047905126,0.005929625,0,0.00187558612066271,0.876335,0.728595,0.388362,0.664430666666667,0.152609815089334,0.286698796232955,0.142585184651773,0.112062753315677,0.925612671053065,0.218588889194321,0.4961631240933,0.6702342852892,1.60247152748832,0.49949308838792,0,0.000343713501377392,0,0,0,0,0,120,63,"192","Summer","2016","Female","Yes","12",0.000343713501377392,0.0022192996220401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000196639889406065,0.00011603745925848,0.000343769898551488,7.97579314266977e-05,0.00166539884724414,0.00104868286306069,0.00190074959638325,0.000744381300713511,0.000669456869261099,0,0,0.00676487465530542,0.00676487465530542
"34","200_Fall",29968.0414334582,600473.936792323,5248715.22018735,76.2699458257103,0.41703031,0.104729331,0.349097771,0.129142588,0.083603752,0.048262434,0.251224261,0.025753732,0.073455661,0.09106732,0.192961237,0.112809015,0.120862588,0.127636753664641,0.876335,0.728595,0.388362,0.664430666666667,0.0311227801050209,0.264289737385896,0.325622435059047,0.255959605854384,0.925624739587899,0.334524979447679,0.578974311111999,0.702502553971941,1.63692213830556,0.511784651559899,0.00372886065305333,0.000755212284162699,0,0,0,0.0115405877173612,0,72,73,"200","Fall","2016","Female","No","6",0.0160246606545773,0.143661414319218,NA,0.00311136958216175,0.00152151805496955,0.00447528564538479,0.00103408932270628,0.02538822435103,0.015075424174017,0.0233791743589883,0.0123412517765685,0.0111567618926237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09748309915845,0,0.09748309915845
"35","200_Spring",29832.6744022241,601873.080418299,5249843.63435106,40.3800836264514,0.356057088464194,0.18022906794137,0.379843000639383,0.0838708429550532,0.0801822673490041,0.0181906318594646,0.219962532805277,0.0304733516624157,0.146197170878188,0.0434127480764484,0.190112122685593,0.139780119969921,0.131577454178562,0.0642969026278307,0.876335,0.728595,0.388362,0.664430666666667,0.0828441766853848,0.266768630368374,0.241810998439867,0.18247953494972,0.912307008646266,0.318559953543779,0.55029077433252,0.688512991620635,1.60842187560612,0.487155208981045,0.00512145019736575,0.00167652853994484,0,0,0,0.00675204644854498,0,89.5,67,"200","Spring","2016","Female","No","6",0.0135500251858556,0.0778469278136863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031737649522331,0.000806386109840824,0.00820959377573552,0.000763322197105946,0.0216131786595649,0.0110940433141739,0.023007780880251,0.0118900744061743,0.0100650098870117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0906231541820913,0,0,0.0906231541820913
"36","200_Summer",30109.4589018727,601881.677471208,5250291.00437801,97.764151402478,0.313540511,0.224935257,0.397336293,0.064187939,0.029685802,0.016253208,0.301851895,0.009363512,0.154833191,0.084572168,0.201858831,0.128545997,0.072989157,0.0521787399389398,0.876335,0.728595,0.388362,0.664430666666667,0.0487365038263242,0.277000828737183,0.194534939938174,0.105942848096721,0.925623781780361,0.309590470089519,0.520700876188911,0.681536502538701,1.63692213830556,0.482952705547708,0.00130722763064622,0.00106787609264058,0,0,0,0.000819318726250098,0,72,73,"200","Summer","2016","Female","No","6",0.0031944224495369,0.0553731623884767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00098444890228477,0.0005809246014934,0.00172103381612827,0.000399296441218884,0.00833757622620616,0.00525007767499848,0.00951582539702142,0.00372663632278327,0.00335153809362731,0,0,0.033867357475762,0.033867357475762
"37","202_Fall",17902.8382312193,606623.838056303,5237688.40050612,136.168054503859,0.501819385,0.086470394,0.387562024,0.024148197,0.003819571,0.042941235,0.299381593,0.004100665,0.001818843,0.444343398,0.091090975,0.037104402,0.075399319,0.178569064795817,2.08261,1.41277,0.570225,1.35520166666667,0.0438341214987268,0.257303302073711,0.300346339091678,0.278760248511027,0.925562098164217,0.312851829051108,0.61074451032989,0.83584578900131,1.60595618119674,0.524322091994603,0,0,0,0,0,0,0,72,73,"202","Fall","2016","Male","No","4",0,0.178569064795817,NA,0.000142147890997848,6.95129835648774e-05,0.000204460575738611,4.72440230722963e-05,0.00115990159715186,0.000688744842310119,0.0010681149380178,0.000563829807416773,0.000509714494380236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00445367115265042,0,0.00445367115265042
"38","202_Spring",22147.5185225162,608180.127496102,5245410.91063021,64.2547228425067,0.469842165,0.05270575,0.466741826,0.010710259,0.048410965,0.393594532,0.005108872,0.000246635,0.287435699,0.239588472,0.025614826,0,0,0.0528771384136858,2.08261,1.41277,0.570225,1.35520166666667,0.0167007258121345,0.242473814830372,0.179116021542928,0.211034231097113,0.922819641824257,0.244677412088902,0.541053052009077,0.756750161478776,1.5447579146072,0.525154443816649,0,0,0,0,0,0,0,112,38,"202","Spring","2016","Male","No","4",0,0.0528771384136858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00191619704830773,0.000486864877118932,0.00495663654921933,0.000460864545111644,0.0130492048955502,0.00669815609295848,0.0138912120066824,0.00717876900910374,0.0060768653403617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0547147703644142,0,0,0.0547147703644142
"39","202_Summer",22006.1112381499,608543.492486743,5245615.0587461,60.9269006640632,0.433023187,0.048737262,0.509821297,0.008418254,0.050493111,0.435341484,0.006685628,0.000960366,0.270712518,0.233184353,0.002622539,0,0,0.031189948263119,2.08261,1.41277,0.570225,1.35520166666667,0.0355704945887046,0.251005903817224,0.154711711955876,0.158737410368182,0.865238622190566,0.222506654382943,0.481185018219811,0.116352304752386,1.5447579146072,0.514540727425361,0,0,0,0,0,0,0,72,73,"202","Summer","2016","Male","No","4",0,0.031189948263119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00167446672644697,0.000988105033707259,0.0029273371665188,0.000679170450856274,0.0141815323655662,0.00892995091735505,0.0161856374312684,0.00633870230297054,0.00570069102334686,0,0,0.0576055934180363,0.0576055934180363
"40","205_Fall",6079.63333104722,664609.642962169,5280500.47548331,277.77896163136,0.667167217,0.09880869,0.215603831,0.018420262,0.011235861,0.013846718,0.195213707,0.0066898,0.118781489,0.455790598,0.191218178,0.000125121,0.007098529,0.00610957166227089,0.700198,0.769,0.314398,0.594532,0.0269176870975276,0.233325978709259,0.304574886169496,0.43910003722371,0.925571293247892,0.253527001946583,0.759475419687845,0.957902075931435,1.66927883735945,0.416493645635474,0.000314278660584295,0,0,0,0,0,0,112,89,"205","Fall","2016","Male","No","6",0.000314278660584295,0.00642385032285519,NA,0.000418150086670722,0.000204483231501718,0.000601452521494953,0.000138975627451647,0.00341203059696398,0.00202604986598323,0.00314202589128245,0.00165859290056177,0.00149940430706527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0131011650289757,0,0.0131011650289757
"41","205_Spring",3398.77324469744,667786.249132602,5282342.76751686,325.71908909227,0.647746105,0.163075903,0.168158215,0.021019777,0.012159147,0.008373231,0.15527783,0.012995088,0.125107947,0.482856294,0.18758938,0.011136673,0.004504411,0.00663166620613429,0.700198,0.769,0.314398,0.594532,0.0581911887638431,0.216928904105157,0.314818485691159,0.445629797597188,0.925571676382325,0.24867199139411,0.791622707488126,0.963032821648166,1.65935791614035,0.392669376402867,0.000898013072599317,0,0,0,0,0,0,112,89,"205","Spring","2016","Male","No","6",0.000898013072599317,0.00752967927873361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000481281907752507,0.000122283487016341,0.00124493433311091,0.000115753109881214,0.00327750542791524,0.0016823433402583,0.00348898826531171,0.00180305655259582,0.00152629675885748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137424431826995,0,0,0.0137424431826995
"42","205_Summer",3364.90385791449,680691.085185441,5287115.90682035,84.2569941861811,0.643993593,0.265883609,0.085744794,0.004378003,0.014073599,0.020883405,0.062943973,0.006088768,0.077952251,0.537013299,0.269588207,0.011242856,0.000213641,0.0121872995509942,0.700198,0.769,0.314398,0.594532,0.0288148266837579,0.208309043174337,0.301431401649173,0.35879255582498,0.908480526906983,0.228435043454288,0.864864761518906,0.971521319013463,1.70597110821631,0.307100601257053,0,0,0,0,0,0,0,112,89,"205","Summer","2016","Male","No","6",0,0.0121872995509942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000466712642183157,0.000275407748480331,0.000815916638992234,0.000189300528105713,0.00395272138645804,0.00248898405765763,0.00451131186523764,0.00176674307891989,0.00158891456471128,0,0,0.0160560125107459,0.0160560125107459
"43","31_Fall",19458.0831824948,691491.784899533,5311468.75994711,18.7173648484473,0.800312826,0.140771637,0.022940563,0.035974974,0.075055476,0.220728364,0.257799243,0.446025323,0.000391594,0,0,0,0,0.0355276907001045,0.700198,0.769,0.314398,0.594532,0.0755776008354001,0.173144086398066,0.337358114708625,0.30338441410759,0.917136895640189,0.199827072725303,0.970106366758764,0.991123975599366,1.53933314521504,0.230527712382689,0,0,0,0,0,0,0,120,41,"31","Fall","2014","Female","Yes","12",0,0.0355276907001045,NA,0.00279323976992171,0.00136594661275888,0.00401769880316283,0.000928356257769834,0.0227923414664613,0.0135339994942183,0.0209887118463399,0.0110793894336967,0.0100160106985334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0875156943828629,0,0.0875156943828629
"44","31_Spring",18105.5712928958,692184.735610371,5310303.50943651,9.67269408335927,0.64799253,0.304388422,0.016806723,0.030812325,0.051150895,0.035573123,0.278074866,0.411299698,0.223901418,0,0,0,0,0.00375234521575985,0.700198,0.769,0.314398,0.594532,0.0051150895140665,0.184230107667358,0.213823687108287,0.228438214834139,0.732728665595737,0.172647043819755,0.966925615212168,0.988533456619518,1.52460316183385,0.252069428357769,0,0,0,0,0,0,0,120,41,"31","Spring","2014","Female","Yes","12",0,0.00375234521575985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00202464863109626,0.000514420115539907,0.00523716880426326,0.000486948234893241,0.0137877546842079,0.00707725365533469,0.0146774171259868,0.0075850679657784,0.00642079952246316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0578114787395637,0,0,0.0578114787395637
"45","31_Summer",19113.4818427632,691237.997354896,5310866.04297258,62.6746735774651,0.57196208,0.260844585,0.089916691,0.077276645,0.001724262,0.005532007,0.131115741,0.07791508,0.293232272,0.248293699,0.242186939,0,0,0.00474615273982454,0.700198,0.769,0.314398,0.594532,0.0707306559379266,0.203138344733565,0.216952246199972,0.237015164700621,0.925493135136566,0.204797598674586,0.810114241068155,0.92441713578294,1.62324507490912,0.42394494698597,0,0,0,0,0.000229757877912228,0,0,120,41,"31","Summer","2014","Female","Yes","12",0,0.00474615273982454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71804606508977e-05,3.37422655860944e-05,9.99640572238862e-05,2.31926252263272e-05,0.000484277495987836,0.000304944075017688,0.000552714598403605,0.00021645692439756,0.000194669821498979,0,0,0.00196714232399287,0.00196714232399287
"46","58_Fall",13356.4424736249,649423.426502676,5281874.68795172,8.93110180252014,0.463265306,0.144897959,0.360204082,0.031632653,0.022460439,0.570699336,0.000765697,0.062276672,0.049770291,0.247320061,0.046707504,0,0,0.0368474923234391,0.700198,0.769,0.314398,0.594532,0.0252679938744257,0.297274642814446,0.265084637052778,0.254253481093958,0.855857241498737,0.283049663727715,0.605952026517342,0.710263043736669,1.49236012170405,0.504031078908513,0,0,0,0,0,0,0,120,31,"58","Fall","2013","Female","No","12",0,0.0368474923234391,NA,0.00083588026894534,0.000408761121881733,0.00120230106713082,0.000277811696216644,0.00682063484847695,0.00405006518199846,0.00628089657459896,0.00331552024975218,0.00299730291921348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0261891739282146,0,0.0261891739282146
"47","58_Spring",14582.5154356335,648441.106600147,5282617.1841692,17.7231035815392,0.837563452,0.108629442,0.045177665,0.008629442,0.133917238,0.004950495,0.002665651,0.617796395,0.234196497,0.006473724,0,0,0,0.0599288979177247,0.256595,0.264225,0.0886663,0.2031621,0.0290682914445291,0.198695849184706,0.441863226509848,0.507054966121493,0.878748627609466,0.197994263089539,1.08317917152416,1.10123541377667,1.67888627740703,0.358152051971197,0,0,0,0,0,0,0,120,31,"58","Spring","2013","Female","No","12",0,0.0599288979177247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00530069615784615,0.00134679405012845,0.0137113374302971,0.00127487041362381,0.036097472498393,0.0185288304759443,0.0384266817322757,0.0198583299865882,0.0168101797202177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151355192465314,0,0,0.151355192465314
"48","58_Summer",14276.7674298951,649096.928347443,5282865.47653807,44.4614313997866,0.710943857,0.091334418,0.17371847,0.024003255,0.012221826,0.003870245,0.252788104,0.017212405,0.055049142,0.332790141,0.312776901,0.013291236,0,0.0319820737421063,0.256595,0.264225,0.0886663,0.2031621,0.0305036410857056,0.223343373262208,0.355423082827132,0.376624107757101,0.86509429895665,0.24755060631758,0.837236060701983,0.935776154346929,1.67888627740703,0.457012961521863,0,0,0,0,0,0,0,120,31,"58","Summer","2013","Female","No","12",0,0.0319820737421063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000405303625942646,0.00023917020663857,0.000708560133926503,0.000164392783694927,0.00343263105704297,0.00216148904551462,0.00391772343724373,0.00153427893584741,0.00137984870385798,0,0,0.0139433979297094,0.0139433979297094
"49","90_Spring",18991.6226253515,674121.872422468,5301908.19749156,5.61519227903051,0.733660131,0.027777778,0.238562092,0,0.017713366,0.112721417,0.18115942,0.280595813,0.289049919,0.107487923,0.011272142,0,0,0,0.700198,0.769,0.314398,0.594532,0.036634460547504,0.222170676105864,0.319480177899923,0.359879203079198,0.740652234921543,0.248828404097245,0.776280312967596,0.944256379151112,1.33226909247601,0.42607644216799,0,0,0,0,0,0,0,136,41,"90","Spring","2013","Female","No","9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00070112834240744,0.000178141785873359,0.00181361221213622,0.000168628375079614,0.00477464851865426,0.0024508267992531,0.0050827353360537,0.00262668101922182,0.00222349915781562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200199015464951,0,0,0.0200199015464951
